"quarter","quarter_date","receiving_country","sending_country","amount_usd","total_cost_pct","mto_cost_pct","bank_cost_pct","fee_pct","fx_margin_pct","total_cost_pct_500","num_services","pct_digital"
"2020Q4",2020-10-01,"India","United Arab Emirates",200,2.901,3.366,0.733,2.11,0.791,1.855,17,29.4
"2020Q4",2020-10-01,"India","United Kingdom",200,3.458,2.909,4.9,2.276,1.182,2.092,29,65.5
"2020Q4",2020-10-01,"India","United States",200,3.513,3.777,1.983,2.024,1.489,2.422,27,81.5
"2020Q4",2020-10-01,"Nepal","India",200,5.092,2.42,5.76,3.89,1.202,2.932,5,100
"2020Q4",2020-10-01,"Nepal","Malaysia",200,3.797,3.764,4.16,1.858,1.938,2.836,12,41.7
"2020Q4",2020-10-01,"Nepal","Oman",200,3.561,3.561,NA,3.049,0.513,1.717,7,14.3
"2020Q4",2020-10-01,"Nepal","Qatar",200,4.761,4.761,NA,2.477,2.284,3.277,12,25
"2020Q4",2020-10-01,"Nepal","Saudi Arabia",200,4.048,3.723,4.535,2.836,1.212,2.352,5,0
"2020Q4",2020-10-01,"Nepal","United Arab Emirates",200,3.97,3.273,8.85,2.81,1.16,2.387,16,18.8
"2020Q4",2020-10-01,"Nepal","United Kingdom",200,5.847,5.847,NA,2.847,3,4.057,12,50
"2020Q4",2020-10-01,"Nepal","United States",200,5.198,5.1,6.77,2.425,2.774,3.873,17,64.7
"2020Q4",2020-10-01,"Philippines","Australia",200,4.399,4.23,8.95,2.916,1.482,2.798,28,39.3
"2020Q4",2020-10-01,"Philippines","Canada",200,4.916,4.458,6.656,3.96,0.955,2.621,24,58.3
"2020Q4",2020-10-01,"Philippines","Italy",200,4.672,4.613,3.95,3.019,1.653,2.892,33,45.5
"2020Q4",2020-10-01,"Philippines","Japan",200,8.778,5.513,15.309,7.684,1.094,4.63,30,53.3
"2020Q4",2020-10-01,"Philippines","Kuwait",200,2.606,2.688,1.95,1.683,0.922,1.652,9,55.6
"2020Q4",2020-10-01,"Philippines","Malaysia",200,3.961,2.919,6.491,2.191,1.77,2.739,24,41.7
"2020Q4",2020-10-01,"Philippines","New Zealand",200,6.169,4.858,10.54,4.175,1.994,3.69,26,50
"2020Q4",2020-10-01,"Philippines","Qatar",200,4.365,4.376,4.26,2.541,1.825,2.845,11,27.3
"2020Q4",2020-10-01,"Philippines","Saudi Arabia",200,3.622,3.76,3.21,2.748,0.875,1.978,4,0
"2020Q4",2020-10-01,"Philippines","Singapore",200,2.153,2.104,2.41,1.568,0.584,1.235,38,39.5
"2020Q4",2020-10-01,"Philippines","Spain",200,4.087,4.087,NA,2.117,1.97,2.829,16,68.8
"2020Q4",2020-10-01,"Philippines","United Arab Emirates",200,2.929,3.059,0.98,2.365,0.564,1.564,16,18.8
"2020Q4",2020-10-01,"Philippines","United Kingdom",200,3.872,3.754,5.63,3.068,0.803,2.051,32,65.6
"2020Q4",2020-10-01,"Philippines","United States",200,3.83,3.825,3.933,2.438,1.392,2.529,42,78.6
"2021Q1",2021-01-01,"Bangladesh","Bahrain",200,2.01,2.01,NA,1.667,0.343,1.001,14,28.6
"2021Q1",2021-01-01,"Bangladesh","India",200,4.352,1.45,5.803,3.167,1.185,2.597,6,100
"2021Q1",2021-01-01,"Bangladesh","Italy",200,2.706,2.767,1.29,2.433,0.273,1.448,24,50
"2021Q1",2021-01-01,"Bangladesh","Kuwait",200,2.539,2.539,NA,1.654,0.885,1.601,10,60
"2021Q1",2021-01-01,"Bangladesh","Malaysia",200,3.294,1.696,6.891,1.992,1.303,2.213,26,50
"2021Q1",2021-01-01,"Bangladesh","Oman",200,3.656,3.656,NA,2.708,0.949,2.02,8,12.5
"2021Q1",2021-01-01,"Bangladesh","Pakistan",200,16.029,10.912,18.953,14.753,1.276,8.41,11,0
"2021Q1",2021-01-01,"Bangladesh","Qatar",200,3.665,3.665,NA,2.451,1.214,2.199,8,25
"2021Q1",2021-01-01,"Bangladesh","Saudi Arabia",200,2.108,2.807,1.06,1.446,0.662,1.242,5,0
"2021Q1",2021-01-01,"Bangladesh","Singapore",200,2.291,2.228,2.647,1.634,0.657,1.351,18,44.4
"2021Q1",2021-01-01,"Bangladesh","United Arab Emirates",200,2.511,2.511,NA,2.589,-0.078,1.281,8,25
"2021Q1",2021-01-01,"Bangladesh","United Kingdom",200,3.688,3.823,1.52,2.521,1.166,2.198,17,58.8
"2021Q1",2021-01-01,"Bangladesh","United States",200,3.652,3.545,4.83,2.619,1.032,2.203,12,58.3
"2021Q1",2021-01-01,"India","Australia",200,4.444,3.228,7.405,3.184,1.26,2.601,36,58.3
"2021Q1",2021-01-01,"India","Bahrain",200,2.436,2.525,1.72,1.752,0.683,1.398,18,22.2
"2021Q1",2021-01-01,"India","Canada",200,5.008,3.764,7.186,3.635,1.373,3.068,22,77.3
"2021Q1",2021-01-01,"India","France",200,6.332,4.769,12.19,4.686,1.647,3.862,12,58.3
"2021Q1",2021-01-01,"India","Germany",200,7.413,6.292,8.315,3.892,3.521,5.258,19,63.2
"2021Q1",2021-01-01,"India","Italy",200,2.79,3.16,0.94,2.275,0.515,1.619,24,58.3
"2021Q1",2021-01-01,"India","Japan",200,12.884,6.681,20.328,11.462,1.422,6.15,22,68.2
"2021Q1",2021-01-01,"India","Kuwait",200,2.033,2.033,NA,1.538,0.495,1.162,11,54.5
"2021Q1",2021-01-01,"India","Malaysia",200,2.701,2.42,3.827,1.497,1.205,1.858,15,46.7
"2021Q1",2021-01-01,"India","New Zealand",200,5.532,3.667,8.018,3.721,1.811,3.321,28,57.1
"2021Q1",2021-01-01,"India","Oman",200,3.134,3.237,2.31,2.558,0.577,1.59,9,11.1
"2021Q1",2021-01-01,"India","Qatar",200,4.641,4.572,4.95,2.341,2.3,3.238,11,27.3
"2021Q1",2021-01-01,"India","Saudi Arabia",200,1.94,2.82,0.62,1.642,0.298,0.958,5,0
"2021Q1",2021-01-01,"India","Singapore",200,1.977,2.126,1.68,1.146,0.831,1.309,27,63
"2021Q1",2021-01-01,"India","South Africa",200,11.448,9.227,19.22,9.686,1.762,6.686,9,44.4
"2021Q1",2021-01-01,"India","Sweden",200,5.649,3.889,10.91,3.036,2.613,3.898,18,72.2
"2021Q1",2021-01-01,"India","Thailand",200,15.285,3.762,20.604,11.647,3.638,8.283,19,36.8
"2021Q1",2021-01-01,"India","United Arab Emirates",200,2.912,3.323,0.997,2.111,0.801,1.867,17,29.4
"2021Q1",2021-01-01,"India","United Kingdom",200,2.951,2.394,4.414,2.239,0.712,1.626,29,65.5
"2021Q1",2021-01-01,"India","United States",200,2.982,3.279,0.66,1.988,0.994,1.942,26,80.8
"2021Q1",2021-01-01,"Nepal","India",200,5.314,3.36,5.803,3.8,1.514,3.208,5,100
"2021Q1",2021-01-01,"Nepal","Malaysia",200,3.298,3.293,3.35,1.851,1.447,2.326,11,45.5
"2021Q1",2021-01-01,"Nepal","Oman",200,3.259,3.259,NA,3.05,0.209,1.413,7,14.3
"2021Q1",2021-01-01,"Nepal","Qatar",200,3.977,3.977,NA,2.479,1.498,2.491,12,25
"2021Q1",2021-01-01,"Nepal","Saudi Arabia",200,2.734,3.557,1.5,1.524,1.21,1.82,5,0
"2021Q1",2021-01-01,"Nepal","United Arab Emirates",200,4.313,3.641,9.015,2.971,1.342,2.73,16,18.8
"2021Q1",2021-01-01,"Nepal","United Kingdom",200,5.375,5.375,NA,2.401,2.975,3.933,13,53.8
"2021Q1",2021-01-01,"Nepal","United States",200,4.7,4.602,6.27,2.424,2.276,3.312,17,64.7
"2021Q1",2021-01-01,"Philippines","Australia",200,5.005,4.856,9.03,2.989,2.016,3.36,28,39.3
"2021Q1",2021-01-01,"Philippines","Canada",200,4.69,3.833,7.946,3.887,0.802,2.455,24,58.3
"2021Q1",2021-01-01,"Philippines","Italy",200,3.5,3.385,2.963,2.932,0.568,1.778,34,47.1
"2021Q1",2021-01-01,"Philippines","Japan",200,9.019,5.852,15.035,7.69,1.328,4.91,29,55.2
"2021Q1",2021-01-01,"Philippines","Kuwait",200,2.477,2.539,1.98,1.683,0.793,1.522,9,55.6
"2021Q1",2021-01-01,"Philippines","Malaysia",200,3.691,2.642,6.089,2.214,1.477,2.439,23,39.1
"2021Q1",2021-01-01,"Philippines","New Zealand",200,5.785,4.582,9.597,4.054,1.731,3.405,25,52
"2021Q1",2021-01-01,"Philippines","Qatar",200,4.174,4.146,4.45,2.54,1.634,2.65,11,27.3
"2021Q1",2021-01-01,"Philippines","Saudi Arabia",200,2.308,2.957,0.36,1.777,0.53,1.242,4,0
"2021Q1",2021-01-01,"Philippines","Singapore",200,2.283,2.246,2.482,1.633,0.65,1.33,38,39.5
"2021Q1",2021-01-01,"Philippines","Spain",200,3.546,3.546,NA,2.424,1.122,2.133,16,68.8
"2021Q1",2021-01-01,"Philippines","United Arab Emirates",200,3.326,3.481,1,2.524,0.802,1.962,16,18.8
"2021Q1",2021-01-01,"Philippines","United Kingdom",200,3.649,3.541,5.05,2.775,0.874,2.014,28,75
"2021Q1",2021-01-01,"Philippines","United States",200,3.619,3.65,3.33,2.273,1.346,2.439,42,78.6
"2021Q2",2021-04-01,"Bangladesh","Bahrain",200,1.381,1.381,NA,1.273,0.108,0.611,14,21.4
"2021Q2",2021-04-01,"Bangladesh","India",200,5.471,2.05,6.754,4.165,1.305,3.105,11,63.6
"2021Q2",2021-04-01,"Bangladesh","Italy",200,2.786,2.808,2.08,2.105,0.681,1.733,33,66.7
"2021Q2",2021-04-01,"Bangladesh","Kuwait",200,2.502,2.502,NA,1.537,0.965,1.485,12,50
"2021Q2",2021-04-01,"Bangladesh","Malaysia",200,2.914,1.763,5.381,1.955,0.96,1.91,22,50
"2021Q2",2021-04-01,"Bangladesh","Oman",200,3.143,3.143,NA,2.674,0.469,1.522,8,0
"2021Q2",2021-04-01,"Bangladesh","Pakistan",200,8.795,8.795,NA,8.06,0.735,5.64,2,0
"2021Q2",2021-04-01,"Bangladesh","Qatar",200,3.104,3.104,NA,2.154,0.95,1.814,7,42.9
"2021Q2",2021-04-01,"Bangladesh","Saudi Arabia",200,3.944,3.857,4.075,2.914,1.03,2.196,5,0
"2021Q2",2021-04-01,"Bangladesh","Singapore",200,2.767,2.824,2.745,1.598,1.169,1.97,24,58.3
"2021Q2",2021-04-01,"Bangladesh","United Arab Emirates",200,3.01,3.01,NA,2.949,0.061,1.739,9,33.3
"2021Q2",2021-04-01,"Bangladesh","United Kingdom",200,3.291,3.451,1.61,2.114,1.177,2.029,23,65.2
"2021Q2",2021-04-01,"Bangladesh","United States",200,3.696,3.644,4.42,2.694,1.002,2.251,15,66.7
"2021Q2",2021-04-01,"India","Australia",200,3.771,2.892,5.177,2.072,1.699,2.694,26,61.5
"2021Q2",2021-04-01,"India","Bahrain",200,2.402,2.426,2.02,1.745,0.656,1.345,17,17.6
"2021Q2",2021-04-01,"India","Canada",200,4.966,3.525,7.194,3.433,1.534,3.033,28,71.4
"2021Q2",2021-04-01,"India","France",200,8.104,3.765,16.616,6.396,1.708,4.535,16,62.5
"2021Q2",2021-04-01,"India","Germany",200,5.701,4.431,5.87,3.768,1.932,3.698,19,68.4
"2021Q2",2021-04-01,"India","Italy",200,3.044,3.256,1.347,2.059,0.985,1.959,27,66.7
"2021Q2",2021-04-01,"India","Japan",200,11.682,6.88,17.018,10.391,1.292,5.519,19,68.4
"2021Q2",2021-04-01,"India","Kuwait",200,2.626,2.626,NA,1.539,1.087,1.754,14,57.1
"2021Q2",2021-04-01,"India","Malaysia",200,2.752,2.227,3.803,1.439,1.313,1.982,9,44.4
"2021Q2",2021-04-01,"India","New Zealand",200,4.937,3.81,6.907,3.145,1.792,3.072,33,48.5
"2021Q2",2021-04-01,"India","Oman",200,3.402,3.509,2.66,2.921,0.481,1.636,8,0
"2021Q2",2021-04-01,"India","Qatar",200,3.235,3.192,3.405,2.164,1.071,1.939,10,30
"2021Q2",2021-04-01,"India","Saudi Arabia",200,4.496,4.433,4.59,2.916,1.58,2.748,5,0
"2021Q2",2021-04-01,"India","Singapore",200,2.565,2.753,2.205,0.971,1.594,2.022,32,68.8
"2021Q2",2021-04-01,"India","South Africa",200,13.771,12.811,19.05,11.667,2.104,8.083,13,23.1
"2021Q2",2021-04-01,"India","Sweden",200,6.308,4.829,11.737,3.191,3.117,4.606,25,76
"2021Q2",2021-04-01,"India","Thailand",200,12.802,2.823,19.71,9.385,3.416,7.159,22,50
"2021Q2",2021-04-01,"India","United Arab Emirates",200,2.891,3.241,0.793,2.248,0.643,1.711,21,23.8
"2021Q2",2021-04-01,"India","United Kingdom",200,4.032,2.505,8.274,3.151,0.881,2.041,34,64.7
"2021Q2",2021-04-01,"India","United States",200,3.271,3.481,2.188,2.3,0.971,2.156,34,79.4
"2021Q2",2021-04-01,"Nepal","India",200,3.566,1.896,4.208,2.811,0.755,2.047,18,38.9
"2021Q2",2021-04-01,"Nepal","Malaysia",200,2.827,2.814,2.96,1.837,0.99,1.867,11,45.5
"2021Q2",2021-04-01,"Nepal","Oman",200,3.082,3.082,NA,2.612,0.47,1.5,5,0
"2021Q2",2021-04-01,"Nepal","Qatar",200,3.645,3.645,NA,2.301,1.345,2.267,11,36.4
"2021Q2",2021-04-01,"Nepal","Saudi Arabia",200,4.876,4.62,5.26,3.02,1.856,3.066,5,0
"2021Q2",2021-04-01,"Nepal","United Arab Emirates",200,3.073,3.073,NA,2.587,0.486,1.879,18,16.7
"2021Q2",2021-04-01,"Nepal","United Kingdom",200,4.495,4.495,NA,2.009,2.486,3.408,15,60
"2021Q2",2021-04-01,"Nepal","United States",200,4.17,4.079,6.18,2.3,1.87,3.013,23,73.9
"2021Q2",2021-04-01,"Philippines","Australia",200,4.61,4.459,9.6,3.01,1.6,2.959,34,41.2
"2021Q2",2021-04-01,"Philippines","Canada",200,4.905,4.663,7.57,3.711,1.195,2.768,24,70.8
"2021Q2",2021-04-01,"Philippines","Italy",200,3.442,3.438,3.487,2.344,1.098,2.072,40,67.5
"2021Q2",2021-04-01,"Philippines","Japan",200,7.362,5.879,10.921,6.281,1.081,4.126,34,41.2
"2021Q2",2021-04-01,"Philippines","Kuwait",200,2.453,2.453,NA,1.648,0.805,1.518,14,57.1
"2021Q2",2021-04-01,"Philippines","Malaysia",200,3.479,2.433,5.271,2.246,1.233,2.212,19,31.6
"2021Q2",2021-04-01,"Philippines","New Zealand",200,5.282,4.387,9.402,3.489,1.794,3.202,28,60.7
"2021Q2",2021-04-01,"Philippines","Qatar",200,3.177,3.169,3.25,2.204,0.973,1.856,10,40
"2021Q2",2021-04-01,"Philippines","Saudi Arabia",200,3.346,3.903,2.51,2.67,0.676,1.752,5,0
"2021Q2",2021-04-01,"Philippines","Singapore",200,2.64,2.296,4.705,1.872,0.768,1.678,42,50
"2021Q2",2021-04-01,"Philippines","Spain",200,3.906,3.906,NA,1.948,1.958,2.806,27,81.5
"2021Q2",2021-04-01,"Philippines","United Arab Emirates",200,2.946,3.055,1.09,2.537,0.408,1.653,18,22.2
"2021Q2",2021-04-01,"Philippines","United Kingdom",200,4.07,3.948,6.63,3.084,0.986,2.244,44,65.9
"2021Q2",2021-04-01,"Philippines","United States",200,4.273,4.146,4.856,2.639,1.634,2.971,55,78.2
"2021Q3",2021-07-01,"Bangladesh","Bahrain",200,1.547,1.547,NA,1.308,0.239,0.756,14,21.4
"2021Q3",2021-07-01,"Bangladesh","India",200,7.198,2.857,9.368,5.653,1.544,4.034,9,77.8
"2021Q3",2021-07-01,"Bangladesh","Italy",200,2.793,2.872,NA,2.173,0.62,1.807,35,65.7
"2021Q3",2021-07-01,"Bangladesh","Kuwait",200,2.29,2.29,NA,1.536,0.754,1.421,9,55.6
"2021Q3",2021-07-01,"Bangladesh","Malaysia",200,2.946,2.071,4.805,1.906,1.04,1.993,25,52
"2021Q3",2021-07-01,"Bangladesh","Oman",200,3.898,3.898,NA,2.675,1.222,2.281,8,0
"2021Q3",2021-07-01,"Bangladesh","Pakistan",200,5.216,12.81,0.153,3.266,1.95,3.864,5,20
"2021Q3",2021-07-01,"Bangladesh","Qatar",200,2.396,2.396,NA,2.053,0.343,1.166,7,42.9
"2021Q3",2021-07-01,"Bangladesh","Saudi Arabia",200,3.93,4.037,3.77,2.676,1.254,2.328,5,0
"2021Q3",2021-07-01,"Bangladesh","Singapore",200,2.997,3.074,2.812,1.779,1.218,2.222,25,60
"2021Q3",2021-07-01,"Bangladesh","United Arab Emirates",200,5.41,5.41,NA,3.392,2.018,3.872,9,33.3
"2021Q3",2021-07-01,"Bangladesh","United Kingdom",200,3.34,3.414,2.42,2.217,1.123,2.015,27,70.4
"2021Q3",2021-07-01,"Bangladesh","United States",200,4.028,4.08,3.19,2.732,1.296,2.726,17,58.8
"2021Q3",2021-07-01,"India","Australia",200,4.759,3.899,6.737,2.95,1.809,2.969,33,63.6
"2021Q3",2021-07-01,"India","Bahrain",200,2.486,2.562,1.34,1.839,0.646,1.373,16,18.8
"2021Q3",2021-07-01,"India","Canada",200,5.238,3.732,7.372,3.663,1.576,3.195,29,69
"2021Q3",2021-07-01,"India","France",200,7.389,3.561,15.4,6.166,1.223,3.853,18,61.1
"2021Q3",2021-07-01,"India","Germany",200,5.165,4.402,6.932,3.841,1.323,2.922,20,65
"2021Q3",2021-07-01,"India","Italy",200,3.06,3.176,0.46,2.288,0.771,1.833,27,66.7
"2021Q3",2021-07-01,"India","Japan",200,11.245,6.406,18.019,9.883,1.362,5.617,24,58.3
"2021Q3",2021-07-01,"India","Kuwait",200,2.493,2.493,NA,1.538,0.955,1.622,13,46.2
"2021Q3",2021-07-01,"India","Malaysia",200,2.587,2.233,3.647,1.488,1.098,1.761,12,58.3
"2021Q3",2021-07-01,"India","New Zealand",200,5.713,3.731,9.084,4.214,1.499,3.134,27,63
"2021Q3",2021-07-01,"India","Oman",200,3.645,3.809,2.17,2.949,0.696,1.862,10,0
"2021Q3",2021-07-01,"India","Qatar",200,3.373,3.122,4.375,2.054,1.319,2.143,10,30
"2021Q3",2021-07-01,"India","Saudi Arabia",200,4.208,4.09,4.385,2.86,1.348,2.492,5,0
"2021Q3",2021-07-01,"India","Singapore",200,3.237,2.838,4.257,1.856,1.381,2.373,32,68.8
"2021Q3",2021-07-01,"India","South Africa",200,11.782,9.945,19.13,9.535,2.247,7.848,10,30
"2021Q3",2021-07-01,"India","Sweden",200,5.946,4.687,10.16,3.803,2.143,4.06,27,74.1
"2021Q3",2021-07-01,"India","Thailand",200,12.286,2.911,19.497,9.07,3.216,6.838,23,52.2
"2021Q3",2021-07-01,"India","United Arab Emirates",200,3.503,3.996,0.543,2.093,1.41,2.294,21,23.8
"2021Q3",2021-07-01,"India","United Kingdom",200,4.186,2.576,8.837,3.318,0.868,2.067,35,65.7
"2021Q3",2021-07-01,"India","United States",200,4.236,4.437,3.539,3.141,1.096,2.862,48,70.8
"2021Q3",2021-07-01,"Nepal","India",200,5.513,2.84,6.403,4.418,1.094,3.048,12,58.3
"2021Q3",2021-07-01,"Nepal","Malaysia",200,2.846,2.815,3.16,1.805,1.041,1.865,11,45.5
"2021Q3",2021-07-01,"Nepal","Oman",200,4.606,4.606,NA,2.614,1.992,3.026,5,0
"2021Q3",2021-07-01,"Nepal","Qatar",200,2.419,2.419,NA,2.243,0.176,1.076,11,36.4
"2021Q3",2021-07-01,"Nepal","Saudi Arabia",200,3.602,3.553,3.675,2.806,0.796,1.92,5,0
"2021Q3",2021-07-01,"Nepal","United Arab Emirates",200,3.091,2.995,3.86,2.663,0.428,1.767,18,27.8
"2021Q3",2021-07-01,"Nepal","United Kingdom",200,5.157,5.157,NA,2.503,2.655,3.655,15,53.3
"2021Q3",2021-07-01,"Nepal","United States",200,4.206,4.12,6.7,2.461,1.745,3.064,30,70
"2021Q3",2021-07-01,"Philippines","Australia",200,4.494,4.33,10.07,3.141,1.353,2.737,35,51.4
"2021Q3",2021-07-01,"Philippines","Canada",200,4.76,4.485,6.134,3.73,1.03,2.705,30,63.3
"2021Q3",2021-07-01,"Philippines","Italy",200,3.745,3.713,4.42,2.311,1.434,2.427,38,71.1
"2021Q3",2021-07-01,"Philippines","Japan",200,7.006,6.183,9.309,5.982,1.023,3.952,38,28.9
"2021Q3",2021-07-01,"Philippines","Kuwait",200,2.403,2.403,NA,1.707,0.697,1.367,9,55.6
"2021Q3",2021-07-01,"Philippines","Malaysia",200,3.644,2.902,5.34,2.068,1.576,2.443,23,39.1
"2021Q3",2021-07-01,"Philippines","New Zealand",200,5.486,4.342,9.602,3.799,1.687,3.353,23,65.2
"2021Q3",2021-07-01,"Philippines","Qatar",200,3.155,2.913,5.33,2.069,1.086,1.916,10,40
"2021Q3",2021-07-01,"Philippines","Saudi Arabia",200,3.007,2.897,3.34,2.507,0.5,1.505,4,0
"2021Q3",2021-07-01,"Philippines","Singapore",200,2.506,2.31,3.617,1.786,0.721,1.645,40,47.5
"2021Q3",2021-07-01,"Philippines","Spain",200,3.571,3.571,NA,1.991,1.58,2.328,23,78.3
"2021Q3",2021-07-01,"Philippines","United Arab Emirates",200,2.882,2.978,1.16,2.315,0.567,1.721,19,21.1
"2021Q3",2021-07-01,"Philippines","United Kingdom",200,3.698,3.387,7.115,2.66,1.037,2.14,48,60.4
"2021Q3",2021-07-01,"Philippines","United States",200,4.177,3.919,5.595,2.787,1.389,2.744,57,78.9
"2021Q4",2021-10-01,"Bangladesh","Bahrain",200,1.304,1.304,NA,1.314,-0.009,0.51,14,21.4
"2021Q4",2021-10-01,"Bangladesh","India",200,6.662,2.9,9.672,5.202,1.46,3.901,9,88.9
"2021Q4",2021-10-01,"Bangladesh","Italy",200,2.869,2.946,NA,2.084,0.785,1.892,33,66.7
"2021Q4",2021-10-01,"Bangladesh","Kuwait",200,2.178,2.178,NA,1.54,0.638,1.307,9,55.6
"2021Q4",2021-10-01,"Bangladesh","Malaysia",200,2.591,2.007,4.197,1.802,0.789,1.666,30,60
"2021Q4",2021-10-01,"Bangladesh","Oman",200,3.145,3.145,NA,2.75,0.395,1.482,8,0
"2021Q4",2021-10-01,"Bangladesh","Pakistan",200,2.61,NA,2.61,2.5,0.11,1.11,1,0
"2021Q4",2021-10-01,"Bangladesh","Qatar",200,2.317,2.317,NA,2.055,0.262,1.087,6,50
"2021Q4",2021-10-01,"Bangladesh","Saudi Arabia",200,3.407,3.347,3.59,2.402,1.005,2.038,8,37.5
"2021Q4",2021-10-01,"Bangladesh","Singapore",200,3.307,3.53,2.646,1.973,1.334,2.332,26,57.7
"2021Q4",2021-10-01,"Bangladesh","United Arab Emirates",200,5.22,5.22,NA,3.388,1.832,3.684,9,33.3
"2021Q4",2021-10-01,"Bangladesh","United Kingdom",200,2.895,3.027,1.627,2.096,0.799,1.768,32,65.6
"2021Q4",2021-10-01,"Bangladesh","United States",200,3.606,3.664,2.44,2.675,0.931,2.37,21,66.7
"2021Q4",2021-10-01,"India","Australia",200,4.303,3.426,6.217,2.482,1.821,2.965,35,65.7
"2021Q4",2021-10-01,"India","Bahrain",200,2.502,2.589,1.19,1.883,0.619,1.363,16,18.8
"2021Q4",2021-10-01,"India","Canada",200,5.383,4.297,7.464,3.77,1.613,3.233,35,74.3
"2021Q4",2021-10-01,"India","France",200,7.159,3.665,15.4,5.726,1.432,3.936,21,66.7
"2021Q4",2021-10-01,"India","Germany",200,6.03,4.266,11.113,4.444,1.586,3.532,21,66.7
"2021Q4",2021-10-01,"India","Italy",200,2.532,2.643,0.58,1.843,0.689,1.557,26,65.4
"2021Q4",2021-10-01,"India","Japan",200,9.671,6.059,15.291,8.549,1.123,4.828,23,52.2
"2021Q4",2021-10-01,"India","Kuwait",200,2.468,2.468,NA,1.538,0.929,1.595,13,46.2
"2021Q4",2021-10-01,"India","Malaysia",200,2.251,1.894,3.677,1.397,0.854,1.479,15,66.7
"2021Q4",2021-10-01,"India","New Zealand",200,5.531,4.457,7.916,3.681,1.85,3.505,29,58.6
"2021Q4",2021-10-01,"India","Oman",200,3.23,3.399,1.88,2.899,0.331,1.477,9,0
"2021Q4",2021-10-01,"India","Qatar",200,3.406,3.323,3.74,2.028,1.378,2.191,10,30
"2021Q4",2021-10-01,"India","Saudi Arabia",200,4.16,4.186,4.055,2.385,1.775,2.532,10,20
"2021Q4",2021-10-01,"India","Singapore",200,2.901,3.182,2.253,1.376,1.525,2.128,33,72.7
"2021Q4",2021-10-01,"India","South Africa",200,10.394,8.201,20.26,8.448,1.945,6.452,11,27.3
"2021Q4",2021-10-01,"India","Sweden",200,6.123,4.757,10.261,3.496,2.626,4.08,25,76
"2021Q4",2021-10-01,"India","Thailand",200,11.188,2.766,18.079,8.644,2.544,5.992,20,50
"2021Q4",2021-10-01,"India","United Arab Emirates",200,3.502,4.149,0.483,2.262,1.241,2.268,17,29.4
"2021Q4",2021-10-01,"India","United Kingdom",200,3.864,2.341,9.194,3.15,0.714,1.984,36,63.9
"2021Q4",2021-10-01,"India","United States",200,3.709,3.989,2.642,2.546,1.163,2.678,48,72.9
"2021Q4",2021-10-01,"Nepal","India",200,5.294,2.79,6.232,4.153,1.141,3.005,11,63.6
"2021Q4",2021-10-01,"Nepal","Malaysia",200,2.765,2.799,2.32,1.572,1.193,1.904,14,57.1
"2021Q4",2021-10-01,"Nepal","Oman",200,3.138,3.138,NA,2.64,0.498,1.544,5,0
"2021Q4",2021-10-01,"Nepal","Qatar",200,3.025,3.025,NA,2.242,0.783,1.682,11,36.4
"2021Q4",2021-10-01,"Nepal","Saudi Arabia",200,3.884,3.984,3.535,2.547,1.338,2.421,9,11.1
"2021Q4",2021-10-01,"Nepal","United Arab Emirates",200,3.271,3.154,4.21,2.834,0.437,1.973,18,27.8
"2021Q4",2021-10-01,"Nepal","United Kingdom",200,4.297,4.297,NA,1.883,2.415,3.277,20,60
"2021Q4",2021-10-01,"Nepal","United States",200,4.1,4.051,5.62,2.511,1.589,3.094,32,71.9
"2021Q4",2021-10-01,"Philippines","Australia",200,4.086,3.971,8.9,2.804,1.281,2.609,43,48.8
"2021Q4",2021-10-01,"Philippines","Canada",200,4.585,4.44,5.802,3.56,1.025,2.428,47,72.3
"2021Q4",2021-10-01,"Philippines","Italy",200,3.449,3.298,3.71,2.367,1.082,2.091,32,65.6
"2021Q4",2021-10-01,"Philippines","Japan",200,5.905,5.409,7.392,5.064,0.841,3.513,40,30
"2021Q4",2021-10-01,"Philippines","Kuwait",200,2.136,2.136,NA,1.635,0.501,1.209,8,62.5
"2021Q4",2021-10-01,"Philippines","Malaysia",200,3.096,2.726,4.256,1.866,1.23,2.021,29,51.7
"2021Q4",2021-10-01,"Philippines","New Zealand",200,5.64,4.851,8.8,3.603,2.038,3.603,25,60
"2021Q4",2021-10-01,"Philippines","Qatar",200,3.678,3.503,5.25,2.234,1.444,2.34,10,40
"2021Q4",2021-10-01,"Philippines","Saudi Arabia",200,3.567,3.729,2.44,2.268,1.3,2.299,8,12.5
"2021Q4",2021-10-01,"Philippines","Singapore",200,2.525,2.423,3.242,1.797,0.728,1.581,40,45
"2021Q4",2021-10-01,"Philippines","Spain",200,3.448,3.448,NA,1.993,1.456,2.302,18,72.2
"2021Q4",2021-10-01,"Philippines","United Arab Emirates",200,2.968,3.083,1.13,2.485,0.483,1.733,17,23.5
"2021Q4",2021-10-01,"Philippines","United Kingdom",200,3.417,3.312,5.57,2.669,0.749,1.934,43,60.5
"2021Q4",2021-10-01,"Philippines","United States",200,4.12,4.057,4.393,2.526,1.594,2.902,57,80.7
"2022Q1",2022-01-01,"Bangladesh","Bahrain",200,0.461,0.461,NA,1.406,-0.944,-0.422,14,21.4
"2022Q1",2022-01-01,"Bangladesh","India",200,5.812,2.82,8.206,4.494,1.318,3.477,9,88.9
"2022Q1",2022-01-01,"Bangladesh","Italy",200,2.536,2.58,NA,2.076,0.461,1.55,27,74.1
